time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.194083814689023484e+02 9.491837084764104304e+01 9.833540665819326421e+01 9.839756023357334414e+01 9.896946001789288516e+01 1.006738016278298886e+02 9.116442155379240830e+01 1.045188791328470757e+02 9.335989821965227975e+01
1.021148683204383616e+02 1.018647462904013423e+02 9.530983121384660706e+01 8.846745373520266753e+01 1.071821111734094529e+02 1.149603236849139591e+02 1.105027299403146088e+02 9.505374488158071244e+01 1.095934183479271837e+02
1.246724837377782080e+02 1.021266981608159341e+02 1.001314412616703464e+02 8.557741656441019984e+01 1.077713567451629899e+02 1.238346234145500233e+02 8.298378971523720793e+01 1.001194823325665197e+02 1.122970541523936845e+02
8.456584005962876915e+01 9.075306396940000297e+01 9.345782953869314724e+01 8.745837561790006021e+01 1.065628393728081562e+02 1.207896360181903219e+02 1.203522729416687298e+02 1.224699272813439563e+02 1.116274733987547734e+02
9.735438640188361603e+01 8.988571042827153690e+01 1.086833414230886490e+02 9.948292955685614913e+01 1.022532142617243807e+02 1.100150821244793065e+02 1.184654058293130987e+02 9.419103716859642361e+01 9.129954438675750339e+01
9.504753650315993241e+01 1.123593604842609466e+02 9.023454994606777291e+01 9.396795260451222020e+01 1.028043179516307220e+02 1.194387609943394892e+02 1.089039185799147305e+02 9.947839493757997786e+01 1.026182438135365516e+02
1.044803311350888464e+02 9.847823025228805705e+01 1.012036488833492598e+02 9.839252541481209846e+01 9.312293734351129615e+01 1.011019830030314353e+02 1.006723068890923400e+02 1.015442220685943795e+02 1.000163298254586834e+02
1.040435249615929507e+02 1.056611297456688732e+02 9.402836881863716201e+01 9.663198912244615713e+01 1.076711824936857056e+02 9.710394358455853592e+01 1.047362352085198722e+02 9.826889790678961845e+01 9.789690064244919654e+01
1.015158146174825191e+02 9.190159585637321982e+01 1.047553487915796353e+02 8.985729760803906174e+01 8.997540892540646951e+01 9.569977278376191521e+01 1.044229125036761872e+02 1.090028129840444251e+02 1.196827871280833051e+02
9.805475474157972826e+01 9.094948821672501538e+01 1.087124815039072985e+02 1.011189173935043044e+02 1.095101530879807683e+02 9.665210603790166033e+01 1.044378000562494719e+02 9.287275433197916641e+01 1.161349151300649396e+02
9.794802264887873378e+01 9.373744311420740871e+01 1.051289841202846134e+02 8.555739716486533553e+01 1.069293839458396604e+02 8.490913339493079093e+01 1.063844885724393805e+02 1.018363809245959146e+02 9.280277467094821020e+01
1.091515163834862818e+02 9.997216328874984015e+01 1.022869975240081999e+02 1.023120986162620056e+02 1.029056081866820023e+02 9.087423539367932790e+01 1.085689547853789634e+02 1.113227834480417755e+02 9.482156176273153392e+01
8.910720620340487130e+01 8.982951102925655107e+01 1.030079611864524196e+02 1.150691572327087329e+02 1.188761959747722159e+02 1.020850376631846359e+02 1.037280389449811935e+02 1.045701154065834544e+02 8.077447720458988556e+01
1.109562251994192223e+02 1.047221916680775990e+02 1.022885993047000426e+02 1.206068197274797882e+02 1.187385585455409682e+02 9.243232290399137696e+01 9.436277657187287105e+01 1.033280904516899028e+02 1.162189337672025857e+02
1.126526638063951253e+02 9.807296173739592859e+01 9.739412479606259865e+01 1.224231273118937366e+02 1.135365038228597996e+02 9.022657840611425684e+01 1.056253073688340010e+02 1.001823014045187108e+02 1.183693361412100984e+02
1.226753907323467985e+02 1.100404168664418023e+02 1.097750337598486965e+02 1.069762425201623870e+02 1.077434516025931259e+02 1.030620174876597588e+02 1.002657453439648521e+02 1.106974488252263313e+02 1.279086280758977665e+02
8.983704307883712659e+01 1.018371602053826308e+02 9.050986326351670641e+01 8.797693385611903238e+01 1.036553453474416813e+02 9.739883364092806062e+01 9.807584569052293944e+01 9.867533032457990316e+01 1.119096135965290273e+02
1.019731748464450618e+02 9.890336348303321756e+01 9.647879011843812691e+01 1.050510758631617989e+02 1.051387432807395896e+02 9.992645084614677842e+01 9.448751193220886080e+01 9.894224620966814143e+01 9.288360903331837903e+01
9.291903286757984404e+01 1.042745735723636784e+02 9.673769196147651428e+01 8.737038145324709149e+01 1.031285746104793049e+02 1.079783238943583115e+02 1.007630371336563968e+02 9.881555985874506121e+01 9.954234458281972309e+01
9.599765831206994449e+01 9.079988854704359369e+01 9.855796103500438221e+01 1.124009676501382700e+02 9.637573360066018324e+01 1.030360111430599943e+02 1.015988401360635294e+02 9.322666802276047804e+01 9.755270797393266946e+01
8.738186156359587642e+01 8.932978261484785776e+01 9.976634262760352101e+01 1.194016463856918477e+02 1.027703349655122054e+02 9.119930511794888162e+01 9.293913028412033839e+01 8.845900403976048665e+01 9.344864262668399135e+01
1.040994846001139251e+02 9.910632084467914638e+01 9.996541988449509120e+01 8.428713850810839858e+01 9.696378374959542157e+01 9.372633584692468389e+01 9.558732933232934670e+01 1.146742009559258122e+02 1.121898941507850935e+02
9.983026720782851271e+01 9.436429090371368034e+01 9.193587039848847553e+01 1.234620426233779114e+02 1.087974689424389538e+02 9.414697632599521171e+01 9.724424023352364088e+01 8.166821294967971312e+01 1.043384943273853196e+02
7.786020611689252746e+01 9.780846612876251811e+01 8.746930064563056817e+01 1.182341328327265728e+02 8.870809994539726517e+01 1.095669990878484157e+02 9.482295171172881965e+01 1.140890450762704376e+02 1.031769718293520413e+02
1.025250265826129237e+02 9.995832394350748018e+01 8.644453315042083830e+01 1.242520524710616172e+02 8.800725887868475183e+01 9.936409150103102661e+01 1.122235122386063324e+02 9.978879906827438617e+01 1.019462110334408038e+02
1.162095865165082671e+02 9.703643742460087651e+01 8.742429179203315925e+01 1.214818116273423527e+02 8.556753615346940478e+01 9.472299868359462494e+01 1.052565524220612190e+02 9.775388748105555692e+01 1.075554179188070947e+02
1.100175270144065820e+02 9.684620432778592658e+01 9.845876069520807050e+01 1.217705023912328528e+02 9.563321731296689165e+01 9.895011049739599684e+01 9.414289800556448995e+01 9.091373410833686819e+01 9.243420560482307735e+01
8.947831157627877019e+01 9.525125845480525300e+01 9.155261446355291355e+01 1.302717997284367470e+02 9.682383975049299352e+01 1.029612322978889836e+02 8.826740906386785923e+01 7.449431284599737069e+01 9.703498155859210783e+01
9.526252610571921764e+01 9.944260176027118803e+01 8.883402934951783436e+01 1.062882961318264563e+02 9.567418616345177895e+01 9.295398944836676947e+01 9.091844285781023416e+01 7.371311753115307397e+01 9.281153704205742372e+01
1.078814866298446589e+02 9.685797004799944432e+01 8.714318904436285607e+01 8.418238518651909885e+01 9.444194318883367600e+01 9.910805990224304196e+01 9.559000612464407709e+01 8.435366467916605870e+01 9.711542682594281928e+01
1.238295677363067284e+02 9.257976331480689680e+01 9.009789226657062500e+01 8.082726226509680600e+01 1.053671750639559548e+02 9.962235321541956523e+01 9.722744508057897406e+01 8.436528215071506054e+01 1.037598779042853039e+02
1.049590920950013100e+02 9.758132459086145616e+01 9.932981565286071657e+01 8.964125197541062562e+01 7.946660730490977187e+01 8.944524284333989783e+01 1.072703307290111354e+02 9.497277758158998040e+01 1.079019821990958263e+02
9.212802638454692783e+01 1.004158780358782792e+02 8.860108315793077338e+01 9.307469396992644306e+01 8.358861196965879969e+01 9.694965015950644727e+01 1.079041800181133794e+02 1.158645409516370250e+02 8.192654137742526643e+01
1.145522030709843335e+02 9.520043932302574774e+01 8.858258312240262455e+01 9.361365482224033485e+01 1.140110848886150166e+02 8.379933261649715348e+01 9.461491747570184430e+01 8.174343130912011191e+01 8.306089663127895051e+01
1.111560038375265265e+02 9.908250314231472089e+01 8.685533467512385641e+01 1.009839259674502614e+02 1.072056341394857384e+02 1.078045028279953925e+02 9.202525377195004808e+01 8.589346873498601553e+01 1.028653521163229811e+02
8.603140165956946817e+01 1.058204926364381890e+02 1.110316055106821125e+02 9.833121223145882084e+01 9.713818614932175421e+01 9.557877346773510396e+01 8.454459595630102342e+01 9.692077443875786003e+01 1.012281222660002982e+02
7.977050405885455575e+01 1.163547758085558428e+02 1.053386176032215928e+02 1.015011681277900095e+02 9.958130539927068980e+01 1.096802012537158362e+02 1.034834696836402372e+02 1.083708538203652836e+02 7.993603351404293278e+01
9.043065970825759337e+01 1.171766474720552367e+02 9.455260729221629390e+01 1.048999301954796124e+02 1.197082495953517451e+02 1.227374427175128346e+02 9.940904987592010400e+01 9.119775437621807157e+01 9.562646903471140547e+01
9.681338994904520234e+01 1.164704614032131360e+02 1.034110985242560048e+02 9.215533636918942761e+01 1.151233907510562062e+02 1.363983353467507698e+02 9.329062584449452800e+01 1.009331354601959845e+02 9.292978594182386587e+01
1.038613052909913392e+02 1.144035121676013347e+02 1.027127317803525841e+02 8.809216677419551900e+01 9.685662515308366949e+01 1.340960843933609397e+02 9.006681156844859970e+01 9.245619779146005612e+01 7.596959298943880867e+01
1.075561019884278124e+02 1.143964047750662587e+02 9.273092981223841491e+01 8.549888222451103559e+01 9.977802131789454165e+01 1.114808267809535494e+02 7.953677199870871561e+01 8.398253227281644229e+01 8.924251169907637404e+01
8.365350759189672658e+01 8.981823396573230411e+01 1.018935156395590695e+02 9.417809963825260411e+01 1.101756249401622227e+02 1.061701963311999322e+02 9.809631640308269596e+01 8.548294789619197331e+01 9.285578297789857061e+01
8.102912414336455527e+01 9.481547699802879947e+01 9.938730758922640973e+01 1.137619203493229918e+02 1.006251629526935716e+02 7.277001694337891990e+01 9.831322923137084047e+01 8.497582078331204514e+01 1.102598224115110384e+02
8.593549852532461841e+01 1.159274982498420314e+02 8.900371003696136540e+01 1.183082286546364941e+02 1.006867252908728005e+02 7.899326414207983760e+01 1.023949066838729038e+02 1.029558227991723101e+02 9.741062070144000984e+01
9.963770388306498660e+01 1.039096482991213293e+02 9.584544305242388873e+01 1.227502161416086750e+02 1.008639622133174498e+02 8.000940282556764771e+01 1.019634766677944242e+02 1.013732568736832036e+02 1.101109606223053277e+02
9.362318773264414062e+01 8.989216473521003081e+01 1.049094538542988744e+02 1.177856589187928762e+02 9.805922366921782896e+01 7.513693711965413513e+01 1.171866541095054828e+02 9.638626975705260236e+01 1.104993712870549416e+02
9.231711909490344681e+01 1.235836507436986551e+02 8.996052302635597187e+01 1.141497489610027856e+02 1.067846190049114057e+02 8.636392991664415320e+01 8.689718469507413090e+01 9.984764678933484561e+01 8.262273641478417119e+01
9.366753111449264679e+01 1.138702250995226848e+02 1.022112818260899161e+02 1.183026054261586353e+02 9.648025456277954959e+01 9.496231243594517935e+01 9.224650326788615473e+01 1.142181171299268385e+02 1.091112158544853799e+02
9.224214296076929998e+01 1.144693120289820456e+02 8.549545817190261232e+01 8.186625751446727861e+01 1.158349824458393158e+02 9.462297674642246648e+01 9.903898082387391355e+01 1.049539575812576686e+02 9.802558729645740243e+01
1.076961827298177781e+02 1.139241487711005192e+02 8.733505151037643088e+01 1.079616979872756133e+02 1.037202192884544871e+02 8.526174615601453866e+01 9.420392961953082533e+01 9.898585179775989218e+01 9.749221079476780005e+01
1.056733693217555725e+02 9.648891961465199074e+01 9.588284190196067414e+01 1.099719262422385384e+02 1.106644180628306202e+02 8.829460756071327410e+01 9.674230514014401194e+01 1.109743646125699570e+02 1.054753028493070701e+02
8.942504304368158330e+01 9.580042194001131861e+01 1.032606218607016473e+02 1.124858324130360927e+02 9.766587090175808328e+01 1.018134951852180734e+02 1.046768968020722070e+02 1.090044486630586960e+02 9.630286344969762524e+01
9.090582525884579468e+01 1.141819507549072483e+02 9.875071161640150308e+01 1.102037006028820656e+02 1.080407991473688725e+02 8.911054686786305012e+01 1.086173293049834001e+02 1.087344785509380074e+02 8.659592885362515347e+01
8.193956668239472663e+01 1.115522360258035093e+02 1.134193817269350291e+02 1.070075948868674516e+02 9.929499534858592824e+01 8.411066523729580524e+01 9.602534450186418269e+01 1.058427870211197330e+02 8.760957827999132519e+01
1.115585464352467255e+02 8.843437161991215589e+01 1.081768538616005486e+02 1.057080511769083557e+02 1.042006686202644801e+02 8.198037624758642039e+01 1.098939461521061105e+02 8.524411586418625575e+01 1.046641665571530240e+02
1.111423034674749317e+02 1.005421703900266124e+02 1.035978098425026275e+02 1.017737569233317032e+02 9.682621878501394974e+01 7.829927872702353397e+01 1.076251981348996765e+02 1.013294644950568397e+02 1.032899905540045609e+02
9.151660145418291847e+01 9.876032997333668106e+01 9.847320803738959683e+01 9.575830304474102661e+01 9.990830823170273334e+01 1.115146224472057099e+02 9.125622274125250044e+01 9.682736125074941924e+01 1.064478704989350746e+02
9.340172832125631430e+01 9.148722198721674204e+01 9.142493672395167437e+01 9.198949372392249302e+01 1.050931673965699815e+02 8.217127445047290735e+01 8.849428560572268054e+01 8.663047929713532369e+01 1.057161062218490599e+02
1.004394167139613359e+02 8.159638717851595402e+01 9.309407752893422128e+01 9.920051299428898517e+01 9.037105411440219882e+01 8.756305670952691855e+01 9.382620521148244563e+01 8.583707738786218044e+01 9.095954603950383444e+01
1.001342850418978969e+02 9.572391152224751920e+01 1.002897081372409787e+02 1.001455125278048257e+02 9.448891394399507249e+01 8.941272971021852811e+01 1.088369729658722349e+02 8.145051419942555526e+01 9.749939669605582537e+01
1.049918032838145905e+02 9.431673078265620802e+01 9.757291761438264643e+01 9.100626573578989564e+01 8.913584903534570003e+01 8.874872638831939753e+01 1.045967231607006340e+02 1.220598964645996318e+02 9.593734650506077344e+01
9.266790048061440643e+01 9.620946451067132443e+01 8.842078797987792882e+01 1.091387432872573697e+02 8.395109355613037394e+01 9.067212584037399381e+01 1.039288701828537995e+02 9.453081769724131789e+01 1.033570349731447493e+02
1.191231720861511860e+02 1.059597859812784435e+02 9.950337379696992457e+01 8.510326399639603778e+01 9.758774376323435717e+01 8.741947917200026552e+01 1.032699252033725514e+02 1.015414957370226432e+02 1.014836792587580874e+02
1.009112788941035319e+02 1.071379046468206440e+02 1.052696715405014629e+02 1.168820897206693132e+02 9.299710159187600311e+01 9.982458875653132679e+01 1.040270235968687444e+02 1.101513301391737230e+02 9.410674835264296689e+01
8.882642722547970493e+01 9.904593435200598606e+01 1.042867573638960721e+02 9.012878308540769012e+01 9.588082575690972931e+01 9.361074181670277028e+01 1.059508006534646825e+02 9.122413009882311030e+01 1.035639886241518468e+02
9.935959215853840476e+01 9.605783333029626192e+01 9.018336338480908410e+01 1.039765719870128606e+02 9.083709082793193090e+01 1.050182002373291112e+02 1.000744369642984850e+02 8.965039394857052457e+01 1.092164482653875268e+02
8.477532031147055136e+01 1.069478723491062055e+02 9.240394214713981569e+01 8.969499864725094085e+01 9.561339021196698695e+01 1.025571379116197193e+02 9.980705504198351719e+01 8.373084861673490309e+01 1.196986956779730917e+02
1.083187373156086721e+02 8.925583186627468990e+01 1.077451264475394197e+02 1.075554413967472271e+02 9.840745281849673631e+01 9.033762023248613104e+01 9.424664083241307821e+01 7.555991496946025165e+01 8.725800471435155714e+01
1.079145594197579072e+02 8.635584501971410987e+01 1.045148238740490996e+02 1.287533411448949607e+02 1.001804461468406373e+02 1.051525628948753877e+02 1.019136694088166877e+02 1.084003912749591620e+02 9.498828307701788276e+01
1.158410200854425653e+02 1.087424490260023617e+02 8.839546827009763774e+01 1.070519419543573463e+02 9.868301260694455834e+01 9.489497339061540515e+01 9.585313760206855704e+01 1.049982924781763813e+02 1.049213262567147069e+02
8.632670675311558739e+01 1.034041372277841617e+02 8.061632863810709182e+01 1.040132052090945649e+02 9.086830250357486705e+01 1.016058535372092706e+02 9.146557198205508143e+01 9.334243394006261951e+01 1.038415400979956758e+02
