influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 3.083850615371513471e-04 3.446258121381156059e+00 8.745602636324618428e-14 3.182257882403833346e-04 5.115451923183401972e-02 2.075375039179402636e-01 1.108400549940255714e-03 1.365711482403053406e-03 9.989202850992135081e-05 0.000000000000000000e+00 2.096615086197127525e-12 1.016766232579202752e-03 4.374924746667511544e-04 2.221900353663219807e-02 8.220851824956891818e-01 2.001562013245031801e-01 3.091327835728708589e-23 3.759466972137043544e-03 4.457504803301204355e-02 0.000000000000000000e+00 5.017335241916843991e+00 2.611472256859640600e-02 2.072844103778593017e-01 1.409008725437934934e-05 7.884891684977711535e+00 5.948574466169518170e-15 1.159746593235089440e+00 2.484496958691179426e-05 4.716135100475412623e-01 0.000000000000000000e+00 3.592530214116930378e-03 3.038292618280291277e-03 1.647029891872645868e-01 2.432616813150760973e-06 2.442761979141238032e-03 3.151881793573061863e+00 1.761128269439356069e-04 3.027095773588249149e-06 1.886832125953970901e-09 0.000000000000000000e+00 2.728018135060446436e+00 1.872272577434619780e-04 3.235631038290384676e-01 4.692662109337478182e-01 2.062887684157136900e-02 2.207976677955468406e-04 7.817332549739761550e-05 3.508092545984533572e+00 4.424003784174927905e-14 0.000000000000000000e+00 2.728720485870891332e-01 4.377102034254898855e-01 2.672054162164063176e-02 2.181443750219050001e-03 1.314268378698995720e-04 1.594562860882663413e+00 2.726405311622681254e-08 1.119593625072339699e-01 6.669914239711333126e-02 0.000000000000000000e+00 1.662635167584760401e-08 4.191674166063746876e-02 6.598155534261915603e-03 9.529072773347790459e+00 1.003682281294281803e-01 4.578813206251603054e-13 2.904433624321855036e-07 5.586413755453330362e-09 3.045098840505691944e-04 0.000000000000000000e+00 5.310444905858765623e-05 2.302997091808508987e-06 8.865674543085881908e-07 3.066868015624367061e+00 2.275333507259843235e-01 7.204029954065247487e+00 5.546884350623026435e-11 1.736194530214339800e-08 1.409608688729435400e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.087027944946415779e-03 2.161027942316300798e+00 4.488936826110720915e-14 3.938649366408263227e-04 3.569996022131755042e-02 3.375496068131710881e-01 1.134505276511632013e-03 2.174498681673219577e-03 1.677782200378239721e-04 0.000000000000000000e+00 2.126796719100292520e-12 5.475312698429588010e-03 8.984486805913556671e-04 2.516436643850663776e-02 7.359732511847278946e-01 1.728524515690855745e-01 1.358134952226115896e-21 1.196255467384424584e-03 3.515993558821997600e-02 0.000000000000000000e+00 5.879614609898087707e+00 2.995743389335055878e-03 3.008207364451595187e-02 1.444096564627607810e-05 8.671662228963203489e+00 1.512613162985213436e-14 1.754843990650263086e+00 2.706877491394420613e-05 1.855302332263024656e-01 0.000000000000000000e+00 3.520584892901518995e-03 4.350770547612534643e-03 3.514876800219383923e-02 2.168525794703156612e-06 1.368594344104914588e-03 4.349843907025825906e+00 1.602280554211570551e-04 5.809938144840126599e-06 1.533935973828011525e-08 0.000000000000000000e+00 9.917112205022002414e+00 4.607604403378010526e-05 3.312635990525779617e-01 1.871213707429937034e-01 5.193697458487091939e-02 2.355169626812367149e-04 8.855235113610930488e-04 6.066563946939249163e+00 9.783051881859806672e-13 0.000000000000000000e+00 1.963084847571555935e-01 5.755211657300238204e-02 1.451052505481162554e-02 1.252609126999866887e-02 1.097866897577371554e-04 2.083439012652388567e-01 3.840752325021750874e-08 1.154584534539904728e-01 1.319772276803816459e-02 0.000000000000000000e+00 2.099861696915060409e-07 1.372927161644378960e-02 3.945187661093373793e-04 9.025755852611107244e+00 2.119309302919138716e-01 7.843607658586764427e-13 1.194601115508546337e-07 4.073305376286321732e-09 2.827787466236279627e-04 0.000000000000000000e+00 8.287033421349972780e-05 6.239374876698780004e-06 6.446898574372166974e-06 1.186157080885360093e+00 5.786187774629545505e-02 7.978507193377239126e+00 4.350960436287624844e-11 1.844457063593328448e-08 6.432890939021490562e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.395206188632223249e-04 4.744669421860788994e+00 1.641791164438572415e-14 1.857326363447951711e-03 1.066134102380337546e-02 3.488573916348555043e-02 1.860127497793754399e-03 3.803933441475301769e-02 3.139703567095942669e-04 0.000000000000000000e+00 5.776451895496174003e-12 1.136410235489037496e-02 5.376056558164290085e-05 1.783534347685219665e-02 6.773879559564393915e+00 1.931474806394234633e+00 2.921442866592247496e-21 1.264777722692482596e-03 1.290246465799893827e-01 0.000000000000000000e+00 4.029979465305983055e+00 1.054666063892023380e-02 1.105601986143868107e-02 8.254389788804853166e-06 5.095590967231647284e+00 1.954138472914513310e-14 4.638860819938476210e-01 2.838218870405939779e-05 2.054154571693506126e-01 0.000000000000000000e+00 3.773192797152220401e-03 5.165276808092927538e-03 5.978833045864751644e-02 1.791547156720927614e-06 2.140881297951989764e-03 5.882499753224923467e+00 1.081026326243092776e-04 6.023997723362702627e-06 3.842065341883331015e-08 0.000000000000000000e+00 8.298625650695701239e+00 4.229402054388793273e-05 5.104536394173703889e-02 7.636357844891192292e-02 2.107155528528791566e-01 4.900112379337258307e-04 5.019256122925714247e-04 8.324735965218145850e+00 3.262143693878294869e-13 0.000000000000000000e+00 1.882504812764247970e-01 4.608246384381919913e-01 1.446210629720604511e-02 1.967387170933495785e-02 5.212543448294234725e-05 8.743217096674136754e-03 3.726745173699770316e-08 8.010288186598747417e-01 3.726307508212748504e-02 0.000000000000000000e+00 3.518890361555672426e-07 6.136272090603451732e-03 1.489601574408536318e-04 5.799385794886203982e+00 6.911642382934925222e-02 1.280776271782713816e-13 4.436829464580821868e-08 7.183838365944452009e-09 1.253483139506252585e-03 0.000000000000000000e+00 3.125911091247926738e-05 3.939844969682607679e-06 5.060332080185426495e-06 7.284067370264855512e+00 1.116145157979391844e-01 7.025131830070282746e+00 8.302748713773671949e-12 1.458115506643954032e-08 2.730859821593292422e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.271465807299522910e-04 5.026223232976001487e-01 1.760375085075151030e-14 4.513138849752015153e-03 1.395697077010266476e-02 1.124474216762794999e-02 5.377383734213288594e-03 7.291067874152154182e+00 5.030651163610626265e-04 0.000000000000000000e+00 5.950145888030076658e-12 7.772816990383610292e-03 1.240508372274845447e-05 2.079298695020486559e-02 5.729710753314184224e+00 1.772623822175558583e+00 1.574375880008496497e-21 2.951266719094263868e-03 2.287656128366041264e-01 0.000000000000000000e+00 3.881434069415106158e+00 6.836483210929799204e-04 2.696571040504827099e-01 4.193854778496067232e-06 1.707780315936222149e+00 3.959548859824324253e-15 4.100052522610458383e-01 1.535575487838684674e-06 1.852068255237463157e-01 0.000000000000000000e+00 2.618154411846846698e-03 2.539960741139915676e-04 1.231355800935327732e-01 3.344539338100820946e-07 1.325963977147345775e-03 8.168593492167991243e+00 1.876028506866851946e-04 8.065561778864321273e-06 2.179621176963847469e-08 0.000000000000000000e+00 6.981490353030842755e+00 3.358283318669597322e-03 2.464283769309495442e-01 6.025273704114106343e-02 6.952478224222510272e-01 6.607306676584523940e-04 3.417844993008450059e-04 5.406085137787464134e-01 5.286452192883961069e-14 0.000000000000000000e+00 9.851974248124900635e-02 3.588651970103400313e-01 1.757445635075820939e-02 1.043133166072192147e-03 4.066074576750475103e-05 4.362267496128256934e-03 9.081061997544922944e-08 5.325265905035306835e-01 1.724813579097477304e-02 0.000000000000000000e+00 2.634990663223141812e-06 1.059102879220322115e-03 1.890501045342738568e-04 7.498849836605076646e+00 1.004881076044992216e-01 1.005804829110004922e-13 1.981452235757660204e-08 3.155179078190983435e-08 9.470814369426217407e-04 0.000000000000000000e+00 1.300775668342458362e-04 2.585354006006540867e-06 1.079521999015446269e-05 8.504121827653163379e+00 1.023837568048095309e-01 2.889811812205303809e+00 1.094144685558927276e-10 1.319846414407135669e-08 2.261650364738931884e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.700925228019045314e-05 3.236196521105448864e-01 1.609121415599585550e-14 7.963954572697805063e-04 1.612026466869007080e-02 1.962004329500600681e-03 2.494898913748231761e-03 5.869169755940695232e+00 6.307689198989465968e-04 0.000000000000000000e+00 2.811217720132452969e-11 1.031799621385119138e-02 1.265493960246107226e-05 1.939574249084200430e-03 5.078063657572306155e+00 5.640422373564309977e-01 1.406838256786196202e-20 3.192888441341145116e-03 6.926760054467551164e-02 0.000000000000000000e+00 6.248126350070826174e-01 5.395547494804929988e-04 1.206943060711726634e+00 3.721624476930348305e-06 1.971380610008320433e+00 2.502617769168969387e-15 4.054871638350208696e-01 1.587527038659062444e-06 1.787703674229614847e-01 0.000000000000000000e+00 2.790500696354147967e-03 2.562218271580346107e-04 8.840267089477360507e-02 9.360148260347264036e-08 3.037783582006345524e-03 2.239818045130290702e+00 2.192951496518512819e-05 1.935978351992042978e-06 5.088922473846386252e-08 0.000000000000000000e+00 3.025520433193968017e+00 8.913181368590607527e-04 2.145453326682749892e-02 1.167206642651878040e-02 3.066925887928519945e+00 6.082287528436838148e-04 2.266338864410477724e-04 2.985794341495762172e-01 5.422505258205455723e-14 0.000000000000000000e+00 1.944589099192534087e-01 2.438391009016348254e-01 1.316389635921579905e-02 4.855483245748330387e-03 1.237326347826024118e-05 1.457292727982262281e-02 6.717680602490608165e-08 4.298596126354903291e-01 4.354170122816709691e-04 0.000000000000000000e+00 1.859420211928533697e-05 1.739884932468471496e-04 9.176324429623492949e-05 5.673821398280935568e+00 8.141654525102554052e-01 7.839318620358264811e-14 1.181464549970497750e-08 8.617287976570221140e-09 9.560076403916555401e-04 0.000000000000000000e+00 2.720326432414694819e-05 4.458409407546560063e-07 4.555908766326275087e-06 3.102409945681015913e+00 1.089938297429166210e-02 1.960626737821273835e+00 5.313589192026345030e-11 1.751013722693672969e-08 2.160094681867185881e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.397341485263593008e-04 7.439429687664761426e-01 1.795376842378479226e-14 7.829952500697878823e-04 1.500957275197808104e-02 1.976820389923527460e-02 2.095019736998197588e-02 1.591602924153100451e+00 8.270083809121280731e-04 0.000000000000000000e+00 1.544075942552880546e-10 3.655236133375826951e-03 3.971749094198445272e-05 1.978424850726899411e-03 9.804900397144422186e+00 3.056990304791933899e-01 1.312335479874708967e-20 5.036396427324625613e-03 1.944966296194150859e-02 0.000000000000000000e+00 9.072646616070858983e+00 3.678825237804796405e-04 9.933745046894592035e-01 1.553789015506826312e-06 7.573061256208368786e-01 2.451557860157748450e-15 1.282449405609530600e-02 1.487451167630221464e-05 4.251817231846339862e-01 0.000000000000000000e+00 1.024998837733401584e-03 1.670646015254731475e-04 5.003927955399837257e-01 1.360041213335599536e-07 1.876253571572964558e-03 4.754298876228541637e+00 2.529336087523271850e-05 5.769901615672042769e-06 3.724299866788037428e-08 0.000000000000000000e+00 1.921472727447342210e+00 9.054522492941528703e-04 2.932653677572364444e-03 2.359095438068136916e-02 3.279533072816528616e+00 1.813137592562822850e-03 5.685100872185257399e-04 2.993812330815148193e-01 9.164907493203183470e-13 0.000000000000000000e+00 5.151424434670070163e+00 2.320411310130616189e-01 6.606871219202625940e-03 5.505941118950804375e-03 1.067337266964655043e-05 4.648094386504637160e-02 2.694464451029977132e-07 7.957537714449083310e-01 8.203034760101245507e-03 0.000000000000000000e+00 2.693650126290637699e-05 8.513205519956399260e-05 1.040589672286233378e-03 4.071351935988813509e+00 8.506335472168123912e-01 9.313930547303163801e-12 1.346577632459935626e-07 5.871569995123049630e-09 7.248906186370961471e-03 0.000000000000000000e+00 1.148689595699998870e-05 3.484198547332132578e-07 6.668381238938662739e-06 8.155244397515715171e-01 1.806340161654818900e-03 2.332558577034361758e+00 2.797007456551438388e-11 8.907860066069679433e-08 3.541853448982038022e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.005449449833369958e-02 9.889186935681301693e-02 3.728651422594021663e-15 2.130291480104932328e-02 4.191237751935134709e-04 1.230662470879211184e-01 3.955710449581619631e-02 1.529984768538505957e+00 2.047691310742810744e-03 0.000000000000000000e+00 1.467090792511407660e-10 1.626956269457263292e-03 1.752905942952266477e-05 1.763107192385928931e-02 5.317017233420340272e-01 1.444853078017399040e-01 1.058036850591529132e-21 7.064376973139697979e-02 5.434569763279720189e-02 0.000000000000000000e+00 9.058792440771870957e+00 3.480378520998509534e-04 2.369877659189437047e+00 1.351804208964665640e-06 6.588834362095971064e-01 1.011717228024188355e-14 1.023283100242704940e-02 3.049699579505673477e-05 2.336443359665183739e-01 0.000000000000000000e+00 1.229597348201828724e-03 2.357034393645966997e-06 4.099745904022845666e-01 4.169290657134466515e-07 2.479086605145595229e-02 5.069811833751985297e+00 4.309468750618244780e-05 6.401793907722781980e-06 5.427616549524667005e-08 0.000000000000000000e+00 5.320506827687064844e-01 2.854105005020644284e-04 1.328844397746084885e-02 2.070079253969940927e-02 4.257662179982263595e+00 1.026229522048427434e-02 3.826449330415359240e-04 9.627462312009135714e-02 1.213313261194114732e-12 0.000000000000000000e+00 3.587264867635903798e+00 2.661788414080362153e-01 1.581350982233352062e-02 8.492650723242005373e-03 2.156866758580376343e-06 1.848751569808375350e-01 9.633563632442522542e-08 1.006725378089194711e+00 1.272603585798102663e-02 0.000000000000000000e+00 3.408386435214672661e-05 3.748879977113553905e-05 4.499235645302868515e-04 3.519667881772031048e+00 1.227537777328095714e-01 1.441302815144393360e-12 9.390510976069697448e-08 7.317550805486095576e-09 1.042944081906675875e-02 0.000000000000000000e+00 1.015077317934864266e-05 2.612938966779902547e-08 3.309821252713666832e-06 6.168534223590557142e-01 4.659676390342674707e-04 1.020452537569293217e+00 6.248613025649691501e-12 7.683440073151114633e-08 1.739571099776343610e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.212528435141193628e-02 1.450788869239095225e-01 1.030653352313713142e-15 1.475012014155313300e-01 2.987093600605796886e-04 1.153291028440603522e-01 3.339393068091290467e-02 1.139134688687404529e+00 5.844062370892929778e-03 0.000000000000000000e+00 9.526099926419987862e-10 1.608416266286242884e-04 2.409400531845891659e-05 9.283059483458110106e-03 6.147295573258879653e-01 2.125664220051114717e-01 9.111191556539736907e-23 3.026024387672873739e-01 7.167577093382959674e-02 0.000000000000000000e+00 2.788770246279662857e+00 5.293243944619620799e-04 1.718676516426055345e+00 1.052467648537474214e-06 5.439762762089918047e-01 6.212888901040798296e-16 3.741740378214175600e-03 1.185223927462671603e-05 1.857924271303147856e+00 0.000000000000000000e+00 1.189614798871411810e-03 2.403551234515597930e-06 3.395579915947367078e-01 2.231618187900361250e-07 3.840794701552552315e-02 1.505920005316864874e+00 1.454243018497647324e-05 1.314225655849193355e-05 1.620361508356108443e-08 0.000000000000000000e+00 7.212072219014786789e-01 7.318067917212631373e-06 1.318194016823494297e-02 1.809343989674150610e-01 3.635550640298442993e+00 2.246333317212145970e-03 9.080118760513025689e-03 2.922698548739933733e-01 9.774327344330535686e-12 0.000000000000000000e+00 4.881247292891881528e+00 3.342951884270507074e-02 3.309786289862242607e-03 1.243324369197972880e-02 8.154900431464160530e-06 2.684713709116259839e-01 1.142697125176109593e-07 2.803497887500445263e+00 2.738416328822865578e-02 0.000000000000000000e+00 1.335858508521355425e-05 5.251179217068282996e-05 1.068937413851555078e-03 6.211532372642961874e+00 5.521906757026836393e-02 3.436977724212291475e-12 3.342120903230277513e-07 1.444017293209844270e-07 2.261312700090923472e-02 0.000000000000000000e+00 1.362329097340942041e-06 3.373699153865901439e-07 1.394665661012502223e-06 2.215390895929188364e+00 1.118218147617020068e-04 1.221657469077378932e+00 4.964453870101145012e-11 7.215679291023644878e-07 8.052440274082006688e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.104323480222016950e-02 3.646506365723631987e-02 8.695946512554705005e-16 1.766946178359547204e-01 3.395939166289228426e-04 4.278982396660650084e-02 5.035215730283153224e-02 3.349747257442106108e-01 4.952686023642576159e-03 0.000000000000000000e+00 9.074587292835955348e-10 5.364308038204949971e-06 1.557865529961727883e-05 1.484691431918948833e-02 5.032711732992879439e-01 5.925831215412152853e-02 6.487377862012816144e-23 1.491066589158362293e-02 8.123452849019353883e-02 0.000000000000000000e+00 2.558029557567696344e+00 3.889864685765298102e-04 2.832307849647049292e+00 5.740627975196997927e-07 4.640162000547869980e-01 7.230078542784030751e-16 1.421969899409277101e-02 1.945701525019227337e-05 8.223351561324636627e-01 0.000000000000000000e+00 7.400232605013259404e-04 2.135430599152720524e-06 1.657926052065753497e-01 4.462984471338234209e-07 7.505420112706215341e-02 1.602888419126206054e+00 1.531365847822183069e-06 2.759987352508127642e-05 4.112169327462926458e-08 0.000000000000000000e+00 6.106388460699126997e-01 6.991494070230511314e-06 1.242179516700087777e-02 3.735620975812797284e-01 1.768208965323847970e+00 2.867439523470466031e-02 3.150931801330144055e-01 1.337624011642626343e-01 1.450839283813660612e-10 0.000000000000000000e+00 4.074108767630355565e+00 6.289765971759552210e-01 5.039011365879576994e-03 3.196976075107872961e-01 7.609513600358326217e-06 1.268509364805366357e-01 5.015359006284888712e-08 2.529926556900966794e+00 3.572276600373792965e-02 0.000000000000000000e+00 9.565840021375887999e-06 4.169396343565004074e-05 1.111984761763687608e-03 2.615651068533299650e+00 7.060702693622208925e-02 6.986991844670962570e-12 8.730894733993634208e-07 2.696261861575637402e-07 2.084772119936571105e-02 0.000000000000000000e+00 1.231319847734759987e-05 5.179058638281872433e-07 1.413273033010198058e-06 2.164587620616702512e+00 3.917874497603241119e-06 5.196811456836062382e-01 3.635858032703889494e-11 2.409400603860101745e-06 2.340853176799997659e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.002753842293862413e-02 7.706089901844373480e-02 9.031713133273433166e-16 1.039852939439106949e+00 3.973567505482521515e-04 8.308278131057260651e-01 8.613408358871764425e-02 4.196550406889339863e-02 2.496858379294025244e-03 0.000000000000000000e+00 2.051008404193685599e-09 1.972384474274246910e-05 2.187375158617506819e-06 2.781267711007023857e-02 5.095711987434623502e-01 2.426929052698008904e-01 1.325242521179166095e-22 1.885910689636326881e-02 1.265805769656508991e-04 0.000000000000000000e+00 2.376709911168262135e-01 1.087454533186225057e-03 1.114671341712191177e+00 2.777509536778840858e-08 2.722941317493350888e-01 2.585022298605176701e-15 1.499192667572375563e-02 1.034884864404390826e-05 3.349408214986930310e-01 0.000000000000000000e+00 1.212940985497940006e-03 1.265855516752309104e-04 2.085779019538664680e-01 4.200921282890406750e-06 5.707602779907613444e-01 1.258364259967438059e+00 1.586177196459043814e-06 6.841650665350887785e-05 6.974377811012616517e-07 0.000000000000000000e+00 3.054604515385062058e-01 1.245261181783791208e-05 4.079071435134146717e-01 2.734856844083375926e-01 1.753510273330103564e+00 1.259467093914327374e-01 4.515393845993965760e-01 2.489377029996358293e-01 1.204107779832457128e-10 0.000000000000000000e+00 7.196610744764313505e-01 7.146907821030304975e-01 3.272255660602834543e-03 4.576252823137070824e-01 1.199256304666403757e-05 4.040499953012778533e+00 9.827203369302782095e-08 1.201633397320902352e+00 1.030632413820921911e-01 0.000000000000000000e+00 4.742729972179700809e-06 3.512862964974279931e-05 1.329528500004782503e-02 5.439380579939417926e-02 1.474074123360461300e-02 6.132933144855107036e-12 5.552134074209056309e-07 9.854101286265728980e-08 2.061104114431715694e-04 0.000000000000000000e+00 1.018979051342735696e-05 5.407538825094622282e-07 1.203412790302790106e-05 2.370765759368812731e+00 2.607344410202440831e-06 2.258581253421514390e+00 2.408998854336610438e-11 1.431769058196242697e-07 7.911471093769062435e-01 0.000000000000000000e+00
